id,lat,lng,geoprivacy,observed_on,time_observed_at,place_guess
618099,-33.596776,151.325147,open,2012-11-23,2012-11-23T05:54:28-08:00,"Palm Beach, New South Wales, Australia"
618134,-33.798521,151.28612,open,2011-11-01,2011-11-01T05:09:34-07:00,"Manly, New South Wales, Australia"
1041548,-33.853346,151.245781,open,2014-10-27,2014-10-27T12:32:13+11:00,"Sydney Harbour National Park, New South Wales, Australia"
2679991,-33.726363,151.299662,open,2016-02-13,,"Collaroy Beach, Collaroy, NSW"
5082626,-33.8003212387,151.2975375652,open,2015-10-04,2015-10-04T07:09:00+11:00,"Manly NSW 2095, Australia"
5082838,-33.7909665871,151.2923297877,open,2016-11-26,,"Manly, NSW, Australia"
5598547,-33.9135245727,151.2666979694,open,2017-04-07,2017-04-07T14:06:00+10:00,"Sydney NSW, Australia"
6281793,-33.7984195123,151.2933082583,open,2017-05-20,,"Manly, NSW, Australia"
7078967,-34.1165971667,151.1396778333,open,2016-12-07,2016-12-07T16:00:32-05:00,"Royal National Park, , NSW, AU"
8200761,-33.800177,151.296898,open,2011-12-18,2011-12-18T12:16:08+11:00,"Shelly Beach, Manly, NSW"
8436875,-33.800669294,151.2933873832,open,2017-10-17,2017-10-17T18:50:00+11:00,"Sydney NSW, Australia"
8803549,-33.9923343902,151.2226867676,open,2017-11-14,2017-11-14T22:54:00+11:00,"Sydney NSW, Australia"
9629493,-33.7261684,151.3000623,open,2011-11-04,2011-11-04T18:06:00+11:00,"Collaroy Beach, New South Wales, Australia"
9759415,-34.063882,151.156474,open,2018-02-07,,shelly beach cronulla nsw
9820683,-33.8002321955,151.2970032692,open,2018-02-11,2018-02-11T18:01:00+11:00,"New South Wales, Australia"
9856770,-34.064138,151.155808,open,2015-09-19,2015-09-19T11:03:00+10:00,"Shelly Beach Cronulla New South Wales, Australia"
9857039,-33.9464133333,151.2580716667,open,2018-02-10,2018-02-10T18:54:17+11:00,"Maroubra Beach, , NSW, AU"
9857283,-33.9368833333,151.2602083333,open,2017-10-22,2017-10-22T12:18:05+11:00,"1R Waterside Avenue, , NSW, AU"
9888641,-33.9799081152,151.2513568131,open,2018-02-17,2018-02-17T16:30:48+11:00,"The Coast Golf Course, Little Bay, NSW, AU"
9903092,-33.8941033333,151.2742166667,open,2018-02-18,2018-02-18T16:31:50+11:00,"Bondi Beach, , NSW, AU"
15065804,-33.8939166121,151.2756605434,open,2016-01-25,2016-01-25T17:00:00+11:00,"Bondi Beach, NSW, Australia"
15065805,-33.8939166121,151.2756605434,open,2016-01-25,2016-01-25T17:00:00+11:00,"Bondi Beach, NSW, Australia"
15817741,-33.8951523188,151.2773825652,open,2016-01-25,2016-01-25T12:27:00-05:00,"New South Wales, Australia"
17483419,-33.7980122684,151.2897424468,open,2018-10-14,2018-10-14T07:16:00+11:00,"Manly, NSW, Australia"
17767228,-33.9500224918,151.2711806302,open,2018-04-05,2018-04-05T18:13:54+10:00,"Tasman Sea, , , "
18483005,-33.8927116667,151.2753616667,open,2018-11-18,2018-11-18T12:26:47+11:00,"Bondi Beach, , NSW, AU"
18492718,-33.9001812888,151.2701852224,open,2018-11-19,2018-11-19T17:21:53+11:00,"Waverley, AU-NS, AU"
19145386,-33.893555,151.2742783333,open,2017-06-15,2017-06-15T22:41:01-04:00,"Bondi Beach, , NSW, AU"
19205100,-33.7334883333,151.3032833333,open,2018-12-25,2018-12-25T12:33:03+11:00,"Collaroy Beach, Collaroy, NSW, AU"
19635710,-33.5976600647,151.3251190186,open,2019-01-14,2019-01-14T17:04:16+11:00,"24 Ocean Rd, Palm Beach NSW 2108, Australia"
20341311,-34.1370118112,151.118144989,open,2019-02-14,2019-02-14T17:46:37+11:00,"Providential Lookout Track, Royal National Park NSW 2233, Australia"
20341317,-34.1372443621,151.1179823801,open,2019-02-14,2019-02-14T17:51:59+11:00,"Providential Lookout Track, Royal National Park NSW 2233, Australia"
20709090,-33.7415100541,151.3164216746,open,2019-02-24,2019-02-24T10:02:29+11:00,"11 Amelia Pl, North Narrabeen NSW 2101, Australia"
20905259,-33.900925,151.270325,open,2019-03-03,2019-03-03T18:33:37+11:00,"15–17 Tamarama Marine Drive, , NSW, AU"
28346579,-33.9973333333,151.24498,open,2019-06-30,2019-06-30T10:39:00+10:00,"Botany Bay, AU-NS-RA, AU-NS, AU"
28690155,-33.7953616667,151.287475,open,2014-10-21,2014-10-21T19:32:08+00:00,"55 North Steyne, Manly, NSW, AU"
29370362,-33.9006995712,151.2707556412,open,2015-09-26,2015-09-26T19:24:18+09:30,"Tamarama Marine Dr near Thompson St, Bronte NSW 2024, Australia"
29700208,-33.8260722673,151.2602211203,open,2004-10-17,2004-10-17T05:34:00+02:00,"Sydney NSW, Australia"
31886030,-34.0346641541,151.1831665039,open,2019-09-01,2019-09-01T08:43:05+10:00,"Sutherland Shire - East, AU-NS, AU"
31976892,-33.9487141,151.2571272,open,2019-09-02,,"Maroubra Beach, New South Wales, Australia"
32460799,-33.7385902405,151.3074798584,open,2019-09-06,2019-09-06T15:09:47+10:00,"Collaroy NSW 2097, Australia"
32460849,-33.7388191223,151.3079986572,open,2019-09-06,2019-09-06T15:12:50+10:00,"Collaroy NSW 2097, Australia"
32461023,-33.7388458252,151.3077850342,open,2019-09-06,2019-09-06T15:14:05+10:00,"Collaroy NSW 2097, Australia"
32996494,-33.9539333819,151.2590948169,open,2019-09-19,2019-09-19T17:20:56+10:00,"Maroubra Bay, NSW, AU"
33059086,-33.7970542908,151.2889251709,open,2019-09-20,2019-09-20T08:00:35+10:00,"38 S Steyne, Manly NSW 2095, Australia"
33408113,-33.8004216667,151.2976216667,open,2019-09-26,2019-09-26T08:08:20+10:00,"Tasman Sea, NSW, AU"
33642195,-33.6781690289,151.3158156695,open,2019-09-30,2019-09-30T14:01:00+10:00,"Mona Vale Beach, Mona Vale, Sydney, New South Wales"
34397417,-33.9538551532,151.2590626239,open,2019-10-15,2019-10-15T16:44:18+11:00,"Maroubra Bay, NSW, AU"
34520331,-33.838896,151.253387,open,2019-10-17,,"Chowder Bay beach, Mosman, Sydney, New South Wales"
34568971,-33.839245,151.25268667,open,2019-10-17,2019-10-17T11:05:56+11:00,"Sydney Harbour, Sydney, NSW, AU"
34906342,-33.9195480347,151.2593536377,open,2019-10-13,2019-10-13T14:01:57+08:00,"Coogee NSW 2034, Australia"
34914307,-33.9200134277,151.2606658936,open,2019-10-13,2019-10-13T14:21:07+08:00,"Coogee NSW 2034, Australia"
34914916,-33.9199256897,151.2599334717,open,2019-10-13,2019-10-13T14:34:55+08:00,"Coogee NSW 2034, Australia"
36234647,-33.94345833,151.26332167,open,2019-12-01,2019-12-01T08:59:37+11:00,"Jack Vanny Memorial Park, Maroubra, NSW, AU"
37809600,-33.8688197,151.2092955,open,2018-02-19,2018-02-19T12:12:00+08:00,"Sydney NSW, Australia"
38399298,-33.8688197,151.2092955,open,2007-03-25,2007-03-25T22:47:00-07:00,"Sydney NSW, Australia"
39076924,-33.796825,151.28886333,open,2020-02-23,2020-02-23T16:30:29+11:00,"Tasman Sea, NSW, AU"
39398442,-33.6787785164,151.3145396858,open,2020-02-23,2020-02-23T13:48:10+11:00,"Mona Vale NSW 2103, Australia"
40790004,-33.80672,151.28703333,open,2020-03-27,2020-03-27T11:16:29+11:00,"Little Manly Cove, Sydney, AU"
45658187,-33.5950946279,151.3249616972,open,2018-02-13,2018-02-13T05:00:27+08:00,"Tasman Sea, Pittwater, NSW, AU"
47477278,-33.8397076,151.2524369,open,2020-02-06,2020-02-06T11:45:00+11:00,"Chowder Bay, New South Wales, Australia"
50016438,-33.8688195845,151.2092955038,open,2020-06-18,2020-06-18T11:39:56+10:00,Sydney
50026035,-33.9536111111,151.2580555556,open,2020-06-18,2020-06-18T14:14:00+10:00,"Sydney NSW, Australia"
53338179,-34.03755839,151.1707113233,open,2020-07-17,2020-07-17T09:51:07+10:00,"Kurnell, NSW, AU"
53557909,-33.80631667,151.28627,open,2020-07-19,2020-07-19T11:09:50+10:00,"Craig Avenue, Manly, NSW, AU"
54489058,-33.766775,151.299888,open,2020-06-18,2020-06-18T15:43:12+10:00,"North Curl Curl NSW 2099, Australia"
55006245,-33.9854483333,151.2354,open,2020-08-01,2020-08-01T13:35:03+10:00,"Botany Bay National Park, Anzac Pde, La Perouse NSW 2036, Australia"
55006252,-33.9854483333,151.2354,open,2020-08-01,2020-08-01T13:34:56+10:00,"Botany Bay National Park, Anzac Pde, La Perouse NSW 2036, Australia"
55006259,-33.9854483333,151.2354,open,2020-08-01,2020-08-01T13:34:43+10:00,"Botany Bay National Park, Anzac Pde, La Perouse NSW 2036, Australia"
55119919,-34.0373651954,151.171964854,open,2020-08-02,2020-08-02T08:47:39+10:00,"Kurnell NSW 2231, Australia"
57421301,-34.0423701,151.1631692,open,2020-08-16,2020-08-16T15:54:00+10:00,"Wanda Beach, New South Wales, Australia"
60153723,-33.7373319412,151.3062610477,open,2020-09-11,2020-09-11T15:57:18+10:00,"Collaroy NSW 2097, Australia"
60153744,-33.7376999722,151.3065369722,open,2020-09-11,2020-09-11T15:57:52+10:00,"Collaroy NSW 2097, Australia"
60159126,-33.7374052851,151.3063618425,open,2020-09-11,2020-09-11T15:54:00+10:00,"Sydney NSW, Australia"
60169524,-33.7377367768,151.3065524027,open,2020-09-11,2020-09-11T16:19:41+10:00,"Collaroy NSW 2097, Australia"
60289685,-33.738821069,151.3079287112,open,2020-09-11,2020-09-11T16:30:37+10:00,"Collaroy NSW 2097, Australia"
60297461,-33.7388790611,151.3083719462,open,2020-09-11,2020-09-11T16:40:00+10:00,"Unnamed Road, Collaroy NSW 2097, Australia"
60297633,-33.7389395624,151.3083300367,open,2020-09-11,2020-09-11T16:46:29+10:00,"Unnamed Road, Collaroy NSW 2097, Australia"
60305107,-33.7388584293,151.3103091717,open,2020-09-11,2020-09-11T17:11:07+10:00,"Sydney NSW, Australia"
60600481,-33.7381460715,151.3067649677,open,2020-09-16,2020-09-16T16:21:40+10:00,"Collaroy NSW 2097, Australia"
61189817,-33.9160619625,151.2665339602,open,2020-09-10,2020-09-10T21:13:00+10:00,Gordon's Bay intertidal
63451535,-33.8902314722,151.2783276944,open,2020-10-25,2020-10-25T12:19:00+11:00,"Sydney NSW, Australia"
63805150,-34.04095833,151.20822167,open,2020-10-29,2020-10-29T13:28:56+11:00,"Kamay Botany Bay National Park, Kurnell, NSW, AU"
64095214,-34.0632737577,151.1556699451,open,2020-11-01,2020-11-01T14:39:33+11:00,"Port Hacking, NSW, AU"
64284848,-33.9459736086,151.2581162748,open,2020-11-01,2020-11-01T17:06:01+11:00,"Maroubra Beach, NSW, AU"
64422128,-34.1221566667,151.13573625,open,2020-11-08,2020-11-08T16:19:22+11:00,"Royal National Park NSW 2233, Australia"
64437362,-33.7420894758,151.3174512237,open,2020-10-27,2020-10-27T18:48:14+11:00,"Sydney NSW, Australia"
64467785,-34.04051667,151.21015833,open,2020-11-08,2020-11-08T15:35:44+11:00,"Kamay Botany Bay National Park, Kurnell, NSW, AU"
64505337,-33.7674340948,151.3014588601,open,2020-11-09,2020-11-09T12:00:00+11:00,"Sydney NSW, Australia"
64583072,-33.766840902,151.2996064872,open,2020-10-29,2020-10-29T15:55:15+11:00,"North Curl Curl NSW 2099, Australia"
64583121,-33.7668905136,151.299855262,open,2020-10-29,2020-10-29T16:00:06+11:00,"North Curl Curl NSW 2099, Australia"
64583125,-33.7668127515,151.2998656556,open,2020-10-29,2020-10-29T16:00:06+11:00,"North Curl Curl NSW 2099, Australia"
64583132,-33.7668032751,151.2999796495,open,2020-10-29,2020-10-29T16:00:06+11:00,"North Curl Curl NSW 2099, Australia"
64583151,-33.7668046687,151.2999531627,open,2020-10-29,2020-10-29T16:00:27+11:00,"North Curl Curl NSW 2099, Australia"
64583159,-33.7668199982,151.2999719381,open,2020-10-29,2020-10-29T16:00:06+11:00,"North Curl Curl NSW 2099, Australia"
64583214,-33.7668943997,151.3005977997,open,2020-10-29,2020-10-29T16:03:54+11:00,"North Curl Curl NSW 2099, Australia"
64583299,-33.766983605,151.299222596,open,2020-10-29,2020-10-29T16:10:42+11:00,"Curl Curl NSW 2096, Australia"
64590848,-33.7680709722,151.297286,open,2020-10-29,2020-10-29T16:22:00+11:00,"Curl Curl NSW 2096, Australia"
64661018,-33.7726809421,151.293306984,open,2020-10-29,2020-10-29T17:12:29+11:00,"Carrington Pde opp Gardere Ave, Curl Curl NSW 2096, Australia"
64661534,-33.7736731018,151.2928238511,open,2020-10-29,2020-10-29T17:30:26+11:00,"Stewart House, Carrington Pde, Curl Curl NSW 2096, Australia"
64661558,-33.7743865578,151.2929616496,open,2020-10-29,2020-10-29T17:32:17+11:00,"Carrington Pde opp Beach St, Curl Curl NSW 2096, Australia"
64669151,-33.7669076748,151.2997466077,open,2020-10-29,2020-10-29T16:09:00+11:00,"Sydney NSW, Australia"
64669152,-33.7668318638,151.2999196102,open,2020-10-29,2020-10-29T16:14:00+11:00,"Sydney NSW, Australia"
64669153,-33.7668753436,151.2998970572,open,2020-10-29,2020-10-29T16:15:00+11:00,"Sydney NSW, Australia"
64669154,-33.769826547,151.295727774,open,2020-10-29,2020-10-29T16:43:00+11:00,"Sydney NSW, Australia"
65818017,-33.7381669722,151.306824,open,2020-11-11,2020-11-11T16:11:42+11:00,"Collaroy NSW 2097, Australia"
65818043,-33.7381680976,151.3067891076,open,2020-11-11,2020-11-11T16:12:18+11:00,"Collaroy NSW 2097, Australia"
65818068,-33.7378731157,151.3067129999,open,2020-11-11,2020-11-11T16:13:55+11:00,"Collaroy NSW 2097, Australia"
65860456,-33.7385702997,151.3076375997,open,2020-11-11,2020-11-11T16:20:15+11:00,"Collaroy NSW 2097, Australia"
65860912,-33.7385849181,151.3075381145,open,2020-11-11,2020-11-11T16:32:27+11:00,"Collaroy NSW 2097, Australia"
65861005,-33.7384368703,151.307198815,open,2020-11-11,2020-11-11T16:32:48+11:00,"Collaroy NSW 2097, Australia"
65872401,-33.7389486,151.3083828997,open,2020-11-11,2020-11-11T16:49:36+11:00,"Unnamed Road, Collaroy NSW 2097, Australia"
65884067,-33.7388838008,151.3099407032,open,2020-11-11,2020-11-11T17:05:21+11:00,"New South Wales, Australia"
65884192,-33.7389565697,151.3098562136,open,2020-11-11,2020-11-11T17:12:13+11:00,"Collaroy NSW 2097, Australia"
65983295,-33.739431,151.3141249722,open,2020-11-11,2020-11-11T17:59:09+11:00,"Bicentennial Coastal Walk Long Reef Point, Unnamed Road, Collaroy NSW 2097, Australia"
66032022,-33.7988024019,151.2897560745,open,2020-11-12,2020-11-12T17:30:48+11:00,"South Steyne opp Victoria Pde, Manly NSW 2095, Australia"
66032032,-33.7989400367,151.2899310887,open,2020-11-12,2020-11-12T17:31:45+11:00,"672R+45, Manly NSW 2095, Australia"
66032104,-33.7993484819,151.2908048183,open,2020-11-12,2020-11-12T17:36:08+11:00,"Northern Beaches Council, NSW, Australia"
66042475,-33.8006746618,151.2977272645,open,2020-11-12,2020-11-12T18:11:36+11:00,"Manly NSW 2095, Australia"
66079353,-33.9640769,151.2523570667,open,2020-12-04,2020-12-04T10:32:00+11:00,"Sydney NSW, Australia"
66864191,-34.1376484108,151.1176719144,open,2020-11-26,2020-11-26T17:21:38+11:00,"Royal National Park NSW 2233, Australia"
67384210,-33.9591291205,151.1577183008,open,2021-01-01,2021-01-01T12:54:14+11:00,"The Grand Pde opp Gordon St, Brighton-Le-Sands NSW 2216, Australia"
67431025,-33.9982668458,151.2398458674,open,2015-12-12,2015-12-12T14:01:00+11:00,"Sydney NSW, Australia"
67736338,-33.96423,151.2522071,open,2021-01-08,2021-01-08T11:54:00+11:00,"Sydney NSW, Australia"
67736340,-33.9638927028,151.2529699722,open,2021-01-08,2021-01-08T11:57:00+11:00,"Sydney NSW, Australia"
67737698,-33.9638992278,151.2533606889,open,2021-01-08,2021-01-08T12:07:00+11:00,"Sydney NSW, Australia"
68534906,-33.926125933,151.259874925,open,2021-01-24,2021-01-24T16:36:36+11:00,"Coogee NSW 2034, Australia"
69105877,-34.07312985,151.1519472865,open,2021-02-05,2021-02-05T07:52:00+11:00,"Cronulla NSW 2230, Australia"
69429588,-33.7992683412,151.2905044899,open,2021-02-12,2021-02-12T06:20:00+11:00,"Sydney NSW, Australia"
69494722,-33.7418559722,151.317509,open,2021-01-07,2021-01-07T17:00:23+11:00,"Sydney NSW, Australia"
69494727,-33.7418589722,151.3175109722,open,2021-01-07,2021-01-07T17:01:03+11:00,"Sydney NSW, Australia"
69673413,-33.7422670697,151.3177181035,open,2021-01-07,2021-01-07T17:10:42+11:00,"New South Wales, Australia"
69710882,-33.9882121944,151.2296433111,open,2021-02-17,2021-02-17T11:32:00+11:00,"Sydney NSW, Australia"
69760797,-33.5407324073,151.3090038286,open,2021-02-18,2021-02-18T08:25:00+11:00,"Central Coast NSW, Australia"
70138336,-33.7931499903,151.2876488641,open,2019-12-28,2019-12-28T15:31:25+11:00,Manly Beach
70800403,-33.7034601444,151.3084948873,open,2021-03-04,2021-03-04T11:25:00+11:00,"Sydney NSW, Australia"
70983370,-33.7382049005,151.3068340346,open,2021-02-02,2021-02-02T16:05:48+11:00,"Collaroy NSW 2097, Australia"
70983605,-33.7383359722,151.307174,open,2021-02-02,2021-02-02T16:24:51+11:00,"Collaroy NSW 2097, Australia"
71545581,-33.7035060852,151.3088121638,open,2021-03-02,2021-03-02T15:46:49+11:00,"North Narrabeen NSW 2101, Australia"
71546811,-33.7033967473,151.3086532429,open,2021-03-02,2021-03-02T16:00:04+11:00,"North Narrabeen NSW 2101, Australia"
74611610,-33.7217133333,151.2985533333,open,2021-04-17,2021-04-17T12:59:48+10:00,"Pittwater Road, Narrabeen, NSW, AU"
75452634,-33.6970967061,151.3193209596,open,2021-04-27,2021-04-27T03:36:56+10:00,"Tasman Sea, NSW, AU"
89977639,-34.0750827966,151.0558124632,open,2020-12-13,2020-12-13T10:39:02+11:00,Royal National Park
91817122,-33.9203384,151.2581325,open,2021-02-04,2021-02-04T08:53:00+11:00,"Coogee Beach, Coogee NSW 2034, Australia"
91817958,-33.9203384,151.2581325,open,2021-02-11,2021-02-11T08:24:00+11:00,"Coogee Beach, Coogee NSW 2034, Australia"
92609294,-34.0751136,151.0558127,open,2009-04-05,2009-04-05T15:30:00-10:00,"Royal National Park, NSW"
93690366,-33.9145035206,151.2678736958,open,2021-02-21,2021-02-21T11:50:00+11:00,"Clovelly NSW 2031, Australia"
95245943,-34.1208847229,151.1354566771,open,2021-09-18,2021-09-18T14:00:00+10:00,"Tasman Sea, NSW, AU"
96286515,-33.7954033333,151.28813,open,2021-09-27,2021-09-27T07:20:26+10:00,"Tasman Sea, NSW, AU"
98781518,-33.934868413,151.2616324425,open,2018-01-06,2018-01-06T11:20:00+00:00,"Sydney NSW, Australia"
98842818,-33.912983638,151.2665916317,open,2020-11-02,2020-11-02T14:00:00+11:00,"Bundock Park, Clovelly, NSW, AU"
99424365,-33.733425,151.303385,open,2021-10-25,2021-10-25T17:48:00+11:00,"Collaroy Beach, Sydney, New South Wales"
99511157,-33.9804021942,151.2518366588,open,2021-10-27,2021-10-27T13:19:20+11:00,"Little Bay, NSW, AU"
99566019,-34.0508962842,151.1562460197,open,2021-10-28,2021-10-28T06:07:18+11:00,"Dunningham Park, Cronulla, NSW, AU"
99668416,-33.9203383832,151.258132495,open,2021-10-28,2021-10-28T08:59:19+11:00,Coogee Beach
99947553,-33.6979416667,151.3105783333,open,2021-10-28,2021-10-28T13:55:29+11:00,"Turimetta Beach, Warriewood, NSW, AU"
100889606,-34.0644190137,151.1557815354,open,2021-11-12,2021-11-12T07:51:30+11:00,"Port Hacking, Cronulla, NSW, AU"
102342025,-34.0015222217,151.2222883333,open,2020-09-11,2020-09-11T11:18:40+10:00,"Captain Cook's Landing Place, Kurnell, NSW, AU"
104089663,-33.9047578862,151.268680785,open,2022-01-01,2022-01-01T18:45:18+11:00,"Nelson Bay, Bronte, NSW, AU"
104315219,-33.9137216667,151.266525,open,2021-12-28,2021-12-28T13:09:30+11:00,"Clovelly Beach, Clovelly, NSW, AU"
104325559,-34.0555484124,151.1545462782,open,2022-01-04,2022-01-04T16:09:38+11:00,"Cronulla Beach, Cronulla, NSW, AU"
105546215,-33.9229416667,151.2577883333,open,2022-01-25,2022-01-25T15:35:24+11:00,"Carr St, Coogee, NSW, AU"
105685967,-33.9203383832,151.258132495,open,2022-01-28,2022-01-28T08:16:00+11:00,Coogee Beach
106353985,-33.8688197,151.2092955,open,2022-01-10,2022-01-10T13:21:00+11:00,澳大利亚新南威尔士州悉尼
106358389,-33.8005639119,151.2971912369,open,2022-02-08,2022-02-08T07:32:00+11:00,"Manly NSW 2095, Australia"
109494224,-33.9194410228,151.2595142754,open,2022-03-26,2022-03-26T09:44:16+11:00,"Coogee Beach, Coogee, NSW, AU"
109877972,-33.7931501,151.2876488,open,2022-03-25,2022-03-25T08:18:00+11:00,"Manly, AU-NS, AU"
124987585,-33.7994346617,151.2780456542,open,2022-07-04,2022-07-04T12:54:39+10:00,"The Crescent at Laurence St, Fairlight NSW 2094, Australia"
127621375,-33.9638524806,151.25329065,open,2022-07-24,2022-07-24T11:36:00+10:00,"Randwick, New South Wales, Australia"
127812157,-33.96384175,151.2532771944,open,2022-07-25,2022-07-25T12:20:00+10:00,"Randwick, New South Wales, Australia"
132941480,-33.8936466667,151.27423,open,2021-02-10,2021-02-10T13:10:28+11:00,"Bondi Beach, Bondi Beach, NSW, AU"
133982875,-33.8081370779,151.2908816745,open,2022-09-06,2022-09-06T12:19:00+10:00,"Sydney NSW, Australia"
134248385,-33.950157,151.256009,open,2022-09-07,2022-09-07T17:00:00+10:00,"Randwick, AU-NS, AU"
134690166,-33.740325,151.31485,open,2022-09-11,2022-09-11T15:18:06+10:00,"Collaroy, NSW, AU"
134690504,-33.7421583333,151.3173216667,open,2022-09-11,2022-09-11T16:03:50+10:00,"Collaroy, NSW, AU"
